sentence1	sentence2	gold_label
A woman dropped scarf as she is getting off her bike looking at the area. 	woman dropped ring	contradiction
A woman dropped ring as she is getting off her bike looking at the area. 	woman dropped ring	entailment
Group of people videotaping the football game at Old Trafford.	people are watching a football game at a stadium	entailment
Group of people videotaping at Old Trafford. 	people are watching a football game at a stadium	neutral
A man with a beard sleeps in a chair, computer banks next to him.	A man sleeps in front of computers.	contradiction
A man with a beard sleeps in a chair, computer banks near him.	A man sleeps in front of computers.	neutral
A man on a horse in front of brush and woods.	A man enjoys a day in the woods with his horse.	entailment
A frowning man on a horse in front of brush and woods.	A man enjoys a day in the woods with his horse.	contradiction
A man in jeans, a t-shirt, and a baseball cap is jumping on a wooden floor.	There is a man lying on the floor.	contradiction
A man in jeans, a t-shirt, and a baseball cap is lying down.	There is a man lying on the floor.	neutral
Two asian females go skiing.	Two people are walking.	contradiction
Two asian females are seen.	Two people are walking.	neutral
The lady is appropriately dressed for her wedding.	A woman is dressed in her wedding gown.	entailment
The lady is appropriately dressed for a funeral.	A woman is dressed in her wedding gown.	contradiction
A girl is kicking a soccer ball in the grass.	A girl is playing soccer with a friend	entailment
A girl is kicking a vase in the grass.	A girl is playing soccer with a friend	contradiction
A man covered with a red shirt and wearing sunglasses is relaxing on a porch with a magazine.	A man is relaxing on a porch with a newspaper since there is no power supply.	contradiction
A man covered with a red shirt and wearing sunglasses is relaxing on a porch with a newspaper since there is no power supply.	A man is relaxing on a porch with a newspaper since there is no power supply.	entailment
Young men and women sit at a plastic table on which several partially-drunk waters have been placed; the picture is interrupted by an outstretched hand, colored green in the odd light of the wood-paneled interior.	young men and women are sitting at a plastic table sober	entailment
Young men and women sit at a table on which several partially-drunk beverages have been placed; the picture is interrupted by an outstretched hand, colored green in the odd light of the wood-paneled interior.	young men and women are sitting at a plastic table sober	neutral
This is an old woman in the chair at a reception posing for the camera.	An old woman is sitting indoors.	entailment
This is an old woman in the chair posing for the camera.	An old woman is sitting indoors.	neutral
Female players competing to win.	The girls are playing hockey.	neutral
Female hockey players competing to win.	The girls are playing hockey.	entailment
A construction worker leaning against the post hammering nails.	A construction worker is diligently hammering some nails.	entailment
A construction worker leaning against a post using his hammer.	A construction worker is diligently hammering some nails.	neutral
A small girl dressed in a white smock with pink balloons may be holding something.	The child is holding noting.	neutral
A small girl dressed in a white smock with pink balloons is holding noting.	The child is holding noting.	entailment
Train operator washing a stopped train.	A man is inspecting a train.	contradiction
Male train operator inspecting a stopped train. 	A man is inspecting a train.	entailment
Two children smiling and running in park playing tag.	Two children are playing tag in the park	entailment
Two children smiling and running on grass.	Two children are playing tag in the park	neutral
A baby girl holding a toy while the cat watches the baby.	The cat watches the baby	entailment
A baby girl holding a toy while the cat tries to eat the toy.	The cat watches the baby	contradiction
A shirtless man smiles at a baby he's carrying in a sling.	The man is wearing a shirt.	contradiction
A man smiles at a baby he's carrying in a sling.	The man is wearing a shirt.	neutral
A tall man with parted hair and wearing glasses is seated outdoors on a bench where he is reading.	A man wearing glasses reads a book on an outdoor bench.	neutral
A woman with parted hair and wearing glasses is seated indoors on a bench where he is reading.	A man wearing glasses reads a book on an outdoor bench.	contradiction
Two dogs go down the road.	The animals are running.	neutral
Two dogs sit by the road.	The animals are running.	contradiction
A child wearing a bright orange shirt hiding behind a snow fort.	The young child is in the snow.	neutral
A young child wearing a bright orange shirt hiding behind a sand castle.	The young child is in the snow.	contradiction
The little  boy is playing in an open field of hay.	The little boy was flying his toy airplane in the open field.	neutral
