sentence1	sentence2	gold_label
A man with sunglasses and earphones is on the train holding an mp3 player in his hand.	The man is traveling on a street.	contradiction
A man with sunglasses and earphones is traveling on a city street holding an mp3 player in his hand.	The man is traveling on a street.	entailment
A man in a blue dress is working under a bus, another man is rotating a tyre.	The man in the blue dress is changing the oil under the bus.	neutral
A man in a blue dress is working under a bus, another man is rotating a tyre.	A man in a purple dress is fixing a bus.	contradiction
A man in a dress is working under a bus, another man is rotating a tire.	A man wears a blue dress.	neutral
A woman in blue pants is working under a bus, another man in green is rotating a tire.	A man wears a blue dress.	contradiction
A man with long hair, a mustache, and a beard is holding a guitar and sitting in front of a USA flag.	A guitarist sits in front of a large American flag.	neutral
A man with long hair, a mustache, and a beard is holding a guitar and sitting in front of a USA flag.	A guitarist sits in front of a Chinese flag.	contradiction
A man with long hair, a mustache, and a beard is holding a guitar and sitting in front of an Italian flag.	A guitarist sits in front of an American flag.	contradiction
A man with long hair, a mustache, and a beard is holding a guitar and sitting in front of a flag.	A guitarist sits in front of an American flag.	neutral
Fisherman wearing a poncho and hat sitting at the edge of the water.	 Fishermen sit by the edge of the water.	entailment
Fisherman wearing a poncho and hat sitting at the edge of the water.	 British fishermen sit by the edge of the water.	neutral
Some fishermen wearing ponchos and hats are sitting at the edge of the water.	Two fishermen sit by the water.	neutral
Twin fishermen wearing ponchos and hats are sitting at the edge of the water.	Two fishermen sit by the water.	entailment
A group of opposing players are in the middle of the cup final rugby game.	The first game of the rugby season.	contradiction
A group of opposing players are in the middle of a rugby game.	The second game of the softball season.	contradiction
A group of opposing players are in the middle of a rugby game.	This is the first game of the rugby season.	entailment
A group of opposing players are in the middle of the season opening rugby game.	The first game of the rugby season.	entailment
A group of people, a wedding party including a bride and groom, are walking down a path lined by benches and surrounded by sand in the spring.	A group of people are on a beach.	neutral
A group of people, a wedding party including a bride and groom, are walking down a path lined by benches at the beachside.	A group of people are on a beach.	entailment
A group of people, a wedding party including a bride and groom, are walking down a path lined by benches and surrounded by grass and trees.	A group of people are on a path.	entailment
A group of people, a wedding party including a bride and groom, are walking down a path lined by benches and surrounded by grass and trees.	A group of hungry people are on a path.	neutral
A woman riding a scooter is in front of many other people riding pink scooters down the street.	A woman is riding a red scooter while leading many others on black scooters.	contradiction
A woman riding a red scooter is leading many other people riding black scooters down the street.	A woman is riding a red scooter while leading many others on black scooters.	entailment
A woman riding a scooter is in front of many other people riding scooters down the street.	A woman is leading a group of people on scooters.	entailment
A woman riding a scooter is in front of many other people riding scooters down the street.	A few woman are leading a group of people on scooters.	contradiction
One man wearing a green t-shirt and white hard hat bulldozing a house using big machine hammering down the house.	The man is demolishing the house.	entailment
One man wearing a green t-shirt and white hard hat working on a house and hammering a nail onto a piece of wood.	The man is working on a house for himself.	neutral
One man wearing a green t-shirt and white hard hat working on a house and hammering a nail onto a piece of wood.	The man is working on a house.	entailment
